Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total DRAM Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","Package C2 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Temperature 1 [°C]","Temperature 2 [°C]","Temperature 3 [°C]","Vcore [V]","Vccp2 [V]","+3.3V [V]","+5V [V]","VIN6 [V]","5VSB [V]","VBAT [V]","Power [RPM]","Fan5 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","iGPU VID [V]",
17.2.2017,16:47:56.323,5300,7988,39.8,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.0,3093.0,3093.0,3093.0,99.8,3093.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,64,67,68,66,36,33,32,34,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,54,47.418,41.428,0.003,3.263,598.6,0.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1967,1577,No,32,32,No,No,0.0,0.8,0.8,0.000,0.016,239020,192196,1017,622,0.472,0.071,0,0.000,
17.2.2017,16:47:58.456,5299,7989,39.8,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.0,3093.0,3093.0,3093.0,99.8,3093.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,68,68,65,34,32,32,35,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,67,67,53,47.495,41.494,0.005,3.270,598.6,0.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1967,1577,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239020,192196,1017,622,1.176,0.173,0,0.000,
17.2.2017,16:48:0.590,5300,7988,39.8,3623,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,64,67,68,66,36,33,32,34,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,54,47.565,41.575,0.003,3.262,598.7,0.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1967,1577,No,32,32,No,No,0.0,0.0,0.0,0.000,0.003,239020,192196,1017,622,0.833,0.582,0,0.000,
17.2.2017,16:48:2.740,5300,7988,39.8,3622,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,67,69,70,67,33,31,30,33,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,53,47.561,41.560,0.005,3.274,598.7,0.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1967,1577,No,32,32,No,No,0.0,0.8,0.8,0.000,0.028,239020,192197,1017,622,1.056,0.073,0,0.000,
17.2.2017,16:48:4.883,5300,7989,39.8,3622,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,63,68,69,65,37,32,31,35,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,53,47.433,41.429,0.004,3.285,598.7,0.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1962,1573,No,32,32,No,No,0.0,0.0,0.0,0.000,0.001,239020,192197,1017,622,0.942,0.108,0,0.000,
17.2.2017,16:48:7.033,5300,7989,39.8,3622,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,69,69,67,34,31,31,33,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,54,47.423,41.427,0.004,3.271,598.7,0.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1967,1577,No,32,32,No,No,0.0,0.0,0.0,0.000,0.019,239020,192197,1017,622,0.664,0.000,0,0.000,
17.2.2017,16:48:9.167,5299,7989,39.8,3622,2435,59.8,3.1,1.005,1.002,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,64,68,69,67,36,32,31,33,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,53,47.506,41.518,0.004,3.265,598.7,0.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1962,1577,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239020,192197,1017,622,0.415,0.000,0,0.000,
17.2.2017,16:48:11.301,5300,7988,39.8,3622,2435,59.7,3.1,1.005,1.002,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,68,69,67,34,32,31,33,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,54,47.446,41.438,0.013,3.260,598.7,0.4,0,150,0.0,100.0,100.0,100.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1991,1588,No,32,32,No,No,0.0,0.0,0.0,0.000,0.003,239020,192197,1017,622,0.448,0.153,0,0.000,
17.2.2017,16:48:13.418,5300,7988,39.8,3622,2435,59.7,3.1,1.005,1.002,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,65,69,69,66,35,31,31,34,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,54,47.149,41.107,0.040,3.262,598.7,1.3,0,150,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1985,1591,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239020,192197,1017,622,0.437,0.000,0,0.000,
17.2.2017,16:48:15.551,5300,7989,39.8,3622,2435,59.7,3.1,1.005,1.002,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,68,68,66,34,32,32,34,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,54,47.198,41.147,0.037,3.264,598.7,1.3,0,150,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1985,1591,No,32,32,No,No,0.0,0.0,0.0,0.000,0.013,239020,192197,1017,622,0.461,0.000,0,0.000,
17.2.2017,16:48:17.720,5299,7989,39.8,3622,2435,59.7,3.1,1.005,1.002,1.002,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,64,68,68,67,36,32,32,33,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,54,47.254,41.185,0.041,3.263,598.7,1.4,0,150,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1985,1591,No,32,32,No,No,0.0,0.1,0.1,0.000,0.024,239020,192197,1017,622,0.360,0.024,0,0.000,
17.2.2017,16:48:19.844,5299,7989,39.8,3622,2435,59.7,3.1,0.946,1.002,1.002,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,65,68,70,66,35,32,30,34,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,54,47.193,41.158,0.038,3.265,598.7,1.3,0,150,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1991,1591,No,32,32,No,No,0.0,0.0,0.0,0.000,0.001,239020,192197,1017,622,0.308,0.000,0,0.000,
17.2.2017,16:48:21.969,5299,7989,39.8,3622,2435,59.7,3.1,1.005,1.002,1.002,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,71,71,70,34,29,29,30,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,71,71,55,50.483,44.688,0.036,2.928,598.7,1.2,0,150,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2008,1614,No,32,32,No,No,0.0,0.0,0.0,0.000,0.017,239020,192197,1017,622,0.420,0.000,0,0.000,
17.2.2017,16:48:24.094,5299,7990,39.8,3622,2435,59.7,3.1,1.000,1.002,0.997,1.000,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,69,70,75,72,31,30,25,28,75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,73,73,54,51.974,46.419,0.037,2.462,598.7,1.2,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2051,1654,No,32,32,No,No,1.4,0.0,1.4,0.032,0.000,239020,192197,1017,622,0.515,0.000,0,0.000,
17.2.2017,16:48:26.228,5299,7989,39.8,3621,2436,59.7,3.1,1.000,1.002,0.997,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,72,74,72,34,28,26,28,74,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,73,73,55,52.374,46.892,0.030,2.317,598.7,1.1,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2076,1674,No,32,32,No,No,5.9,0.0,5.9,0.211,0.001,239021,192197,1017,622,0.800,0.179,0,0.000,
17.2.2017,16:48:28.395,5301,7988,39.8,3622,2435,59.7,3.1,1.000,1.002,0.997,1.000,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,68,70,74,72,32,30,26,28,74,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,73,73,55,52.103,46.609,0.042,2.303,598.7,1.4,0,150,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2076,1674,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239021,192197,1017,622,0.370,0.145,0,0.000,
17.2.2017,16:48:30.711,5300,7988,39.8,3622,2435,59.7,3.1,1.005,1.002,0.997,1.000,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,65,72,73,72,35,28,27,28,73,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,55,52.174,46.670,0.043,2.316,598.7,1.4,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2083,1674,No,32,32,No,No,0.0,0.1,0.1,0.000,0.032,239021,192197,1017,622,0.488,0.000,0,0.000,
17.2.2017,16:48:32.671,5308,7980,39.9,3632,2425,59.9,3.1,1.000,1.002,0.944,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,68,71,71,71,32,29,29,29,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,73,73,54,51.494,45.814,0.164,2.373,598.7,4.4,0,150,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2076,1679,No,32,32,No,No,10.8,0.0,10.8,0.152,0.000,239021,192197,1017,622,0.382,0.147,0,0.000,
17.2.2017,16:48:34.788,5307,7981,39.9,3632,2426,59.9,3.1,1.000,1.002,0.997,1.000,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,67,73,73,72,33,27,27,28,73,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,73,73,54,51.983,46.526,0.011,2.278,598.7,0.3,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2076,1679,No,32,32,No,No,0.0,0.0,0.0,0.000,0.009,239021,192197,1017,622,0.397,0.000,0,0.000,
17.2.2017,16:48:36.913,5307,7981,39.9,3631,2426,59.9,3.1,1.000,0.997,0.997,1.000,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,70,76,74,72,30,24,26,28,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,55,52.596,47.184,0.008,2.226,598.7,0.2,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2076,1679,No,32,32,No,No,0.0,0.0,0.0,0.000,0.015,239021,192197,1017,622,0.363,0.000,0,0.000,
17.2.2017,16:48:39.039,5307,7982,39.9,3631,2426,59.9,3.1,1.000,0.948,0.997,0.946,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,70,74,64,34,30,26,36,74,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,54,53.346,48.174,0.006,1.634,598.7,0.2,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2096,1704,No,32,32,No,No,0.0,0.0,0.0,0.000,0.007,239021,192197,1017,622,0.583,0.000,0,0.000,
17.2.2017,16:48:41.183,5301,7987,39.8,3626,2432,59.8,3.1,0.951,0.997,0.997,0.951,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,75,74,65,34,25,26,35,75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,72,55,50.455,45.171,0.005,1.492,598.7,0.2,0,150,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2096,1704,No,32,32,No,No,0.0,1.9,1.9,0.000,0.007,239021,192197,1017,622,0.438,0.060,0,0.000,
17.2.2017,16:48:43.323,5301,7987,39.8,3626,2432,59.8,3.1,1.000,1.002,0.949,0.946,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,66,72,68,64,34,28,32,36,72,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,55,50.983,45.703,0.009,1.583,598.7,0.3,0,150,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2096,1704,No,32,32,No,No,0.9,0.1,1.0,0.019,0.017,239021,192197,1017,622,0.746,0.207,0,0.000,
17.2.2017,16:48:45.457,5301,7987,39.8,3626,2432,59.8,3.1,1.000,0.997,0.997,1.000,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,70,75,74,72,30,25,26,28,75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,55,52.911,47.734,0.006,1.604,598.7,0.2,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2096,1704,No,32,32,No,No,0.0,2.5,2.5,0.000,0.019,239021,192197,1017,622,0.554,0.293,0,0.000,
17.2.2017,16:48:47.601,5301,7988,39.8,3625,2432,59.8,3.1,1.000,0.948,0.997,1.000,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,67,72,74,72,33,28,26,28,74,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,56,50.523,45.221,0.007,1.587,598.7,0.2,0,150,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2096,1708,No,32,32,No,No,0.0,0.0,0.0,0.000,0.009,239021,192197,1017,622,0.467,0.122,0,0.000,
17.2.2017,16:48:49.741,5302,7987,39.8,3625,2432,59.8,3.1,1.000,0.997,0.997,1.000,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,70,75,75,71,30,25,25,29,75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,76,76,55,51.652,46.421,0.022,1.525,598.7,0.6,0,150,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2096,1708,No,32,32,No,No,0.0,0.0,0.0,0.000,0.009,239021,192197,1017,622,0.540,0.202,0,0.000,
17.2.2017,16:48:51.883,5302,7986,39.9,3625,2432,59.8,3.1,1.000,0.997,0.997,1.000,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,67,76,75,72,33,24,25,28,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,74,56,53.378,48.200,0.026,1.638,598.7,0.7,0,156,0.0,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,2102,1704,No,32,32,No,No,9.9,0.1,10.0,0.457,0.038,239022,192197,1017,622,0.679,0.161,0,0.000,
