Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total DRAM Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","GPU D3D Usage [%]","GPU D3D Memory Dynamic [MB]","Current cTDP Level []","Package C2 Residency [%]","Package C3 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","PCH Temperature [°C]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Battery Voltage [V]","Remaining Capacity [Wh]","Charge Level [%]","Charge Rate [W]","Wear Level [%]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Total Errors []","iGPU VID [V]","GPU Clock [MHz]",
17.2.2017,21:55:52.011,6625,2757,70.6,5526,2575,68.2,2.5,1.111,1.125,1.122,1.115,3090.9,3090.9,3090.9,3090.9,99.7,3090.9,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,79,78,77,78,21,22,23,22,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,77,36.893,30.063,1.648,1.746,45.000,56.250,23.3,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.0,35,No,No,37,No,No,0.0,0.0,0.0,0.000,0.002,5479,9266,0.0,0.0,0.0,0.000,0.000,1167,83,76,76,1.075,1097.1,1252.8,988.2,97.0,80.0,0.0,1.0,3.9,97.2,80,54,31,8.0,11.676,37.001,89.9,685.768,4.8,999,53,0.059,0.049,0,0,0,0.000,0.0,
17.2.2017,21:55:54.225,6625,2756,70.6,5526,2575,68.2,2.5,1.111,1.119,1.124,1.115,3094.0,3094.0,3094.0,3094.0,99.8,3094.0,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,79,79,77,79,21,21,23,21,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,76,36.925,30.091,1.655,1.744,45.000,56.250,23.5,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,55.5,35,No,No,37,No,No,0.0,0.1,0.1,0.000,0.058,5479,9266,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.075,1097.1,1252.8,988.2,97.0,80.0,0.0,1.0,3.9,98.3,80,54,31,8.0,11.675,36.990,89.9,685.530,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,21:55:56.429,6625,2757,70.6,5526,2575,68.2,2.5,1.118,1.120,1.123,1.118,3092.4,3092.4,3092.4,3092.4,99.8,3092.4,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,79,79,77,79,21,21,23,21,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,76,36.973,30.083,1.707,1.745,45.000,56.250,23.9,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.0,35,No,No,37,No,No,0.0,0.1,0.1,0.000,0.004,5479,9266,0.0,0.0,0.0,0.000,0.000,1167,83,76,76,1.075,1097.1,1252.8,988.2,96.0,79.0,0.0,1.0,3.9,98.1,80,54,31,8.0,11.675,36.979,89.9,685.627,4.8,999,53,0.121,0.281,0,0,0,0.000,0.0,
17.2.2017,21:55:58.642,6623,2758,70.5,5526,2576,68.2,2.5,1.119,1.117,1.119,1.122,3090.2,3090.2,3090.2,3090.2,99.7,3090.2,996.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,78,77,79,19,22,23,21,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,76,36.959,30.075,1.702,1.743,45.000,56.250,23.8,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.0,35,No,No,37,No,No,0.0,0.1,0.1,0.000,0.010,5479,9266,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.081,1110.6,1252.8,999.8,96.0,79.0,0.0,1.0,3.9,98.5,80,54,31,8.0,11.681,36.958,89.8,685.411,4.8,999,53,0.029,0.024,0,0,0,0.000,0.0,
17.2.2017,21:56:0.846,6626,2755,70.6,5524,2578,68.1,2.5,1.116,1.118,1.121,1.118,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,78,77,79,19,22,23,21,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,76,36.910,30.061,1.664,1.745,45.000,56.250,23.3,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.0,35,No,No,37,No,No,0.0,0.0,0.0,0.000,0.001,5479,9266,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.075,1097.1,1252.8,988.2,97.0,80.0,0.0,1.0,3.9,97.3,80,54,31,8.0,11.677,36.947,89.8,685.638,4.8,999,53,0.019,0.000,0,0,0,0.000,0.0,
17.2.2017,21:56:3.068,6622,2760,70.5,5523,2578,68.1,2.5,1.114,1.124,1.118,1.120,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,79,77,78,19,21,23,22,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,76,36.996,30.133,1.690,1.744,45.000,56.250,23.8,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.0,35,No,No,37,No,No,0.0,0.0,0.0,0.000,0.001,5479,9266,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.075,1097.1,1252.8,988.2,96.0,79.0,0.0,1.0,3.9,98.2,80,54,31,8.0,11.670,36.936,89.8,685.055,4.8,999,53,0.062,0.064,0,0,0,0.000,0.0,
17.2.2017,21:56:5.277,6611,2771,70.4,5513,2589,68.0,2.5,1.122,1.123,1.119,1.119,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,82,81,77,78,18,19,23,22,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,77,37.010,30.134,1.696,1.745,45.000,56.250,24.1,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.0,35,No,No,37,No,No,0.0,0.2,0.2,0.000,0.093,5479,9266,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.075,1097.1,1252.8,988.2,96.0,80.0,0.0,1.0,3.9,98.3,80,54,31,8.0,11.666,36.914,89.7,685.368,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,21:56:7.484,6611,2770,70.4,5513,2588,68.0,2.5,1.120,1.116,1.118,1.120,3094.0,3094.0,3094.0,3094.0,99.8,3094.0,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,79,77,79,19,21,23,21,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,76,37.047,30.180,1.682,1.745,45.000,56.250,23.5,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.0,35,No,No,37,No,No,0.0,0.4,0.4,0.000,0.190,5479,9266,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.075,1110.6,1252.8,999.8,96.0,81.0,0.0,1.0,3.9,98.6,80,54,31,8.0,11.665,36.904,89.7,685.130,4.8,999,53,2.373,0.000,0,0,0,0.000,0.0,
17.2.2017,21:56:9.703,6610,2772,70.4,5513,2589,68.0,2.5,1.122,1.125,1.126,1.121,3092.4,3092.4,3092.4,3092.4,99.8,3092.4,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,80,78,79,19,20,22,21,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,76,37.028,30.142,1.696,1.743,45.000,56.250,23.5,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.0,35,No,No,37,No,No,0.0,0.1,0.1,0.000,0.028,5479,9267,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.081,1110.6,1252.8,999.8,97.0,80.0,0.0,1.0,3.9,97.3,80,54,31,8.0,11.664,36.893,89.7,685.325,4.8,999,53,0.048,0.024,0,0,0,0.000,0.0,
17.2.2017,21:56:11.907,6610,2772,70.4,5513,2589,68.0,2.5,1.115,1.118,1.121,1.115,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,80,80,77,80,20,20,23,20,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,76,37.050,30.200,1.673,1.744,45.000,56.250,23.5,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.0,35,No,No,37,No,No,0.0,0.0,0.0,0.000,0.001,5479,9267,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.075,1097.1,1252.8,988.2,96.0,80.0,0.0,1.0,3.9,97.3,80,54,31,8.0,11.665,36.871,89.6,685.260,4.8,999,53,0.029,0.024,0,0,0,0.000,0.0,
17.2.2017,21:56:14.122,6610,2772,70.4,5513,2589,68.0,2.5,1.123,1.115,1.125,1.117,3091.7,3091.7,3091.7,3091.7,99.7,3091.7,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,80,79,77,80,20,21,23,20,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,76,37.041,30.194,1.657,1.745,45.000,56.250,23.6,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.0,35,No,No,37,No,No,0.0,0.1,0.1,0.000,0.003,5479,9267,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.062,1084.5,1252.8,975.7,96.0,77.0,0.0,1.0,3.9,97.5,80,54,31,8.0,11.658,36.871,89.6,684.947,4.8,999,53,0.029,0.024,0,0,0,0.000,0.0,
17.2.2017,21:56:16.339,6609,2773,70.4,5513,2589,68.0,2.5,1.119,1.119,1.122,1.125,3094.0,3094.0,3094.0,3094.0,99.8,3094.0,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,79,78,80,19,21,22,20,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,76,37.033,30.220,1.651,1.743,45.000,56.250,23.1,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.0,35,No,No,37,No,No,0.0,0.1,0.1,0.000,0.005,5479,9267,0.0,0.0,0.0,0.000,0.000,1167,83,77,77,1.075,1097.1,1252.8,988.2,93.0,76.0,0.0,1.0,3.9,98.4,80,54,31,8.0,11.652,36.850,89.6,685.357,4.8,999,53,0.144,0.319,0,0,0,0.000,0.0,
17.2.2017,21:56:18.544,6610,2771,70.4,5513,2589,68.0,2.5,1.121,1.127,1.119,1.121,3090.9,3090.9,3090.9,3090.9,99.7,3090.9,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,80,80,79,79,20,20,21,21,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,77,37.116,30.237,1.697,1.744,45.000,56.250,23.7,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.0,35,No,No,37,No,No,0.0,0.1,0.1,0.000,0.048,5479,9267,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.075,1097.1,1252.8,988.2,97.0,80.0,0.0,1.0,3.9,97.3,80,54,31,8.0,11.654,36.839,89.5,684.968,4.8,999,53,0.000,0.000,0,0,0,0.000,0.0,
17.2.2017,21:56:20.756,6611,2771,70.4,5513,2589,68.0,2.5,1.121,1.112,1.121,1.125,3091.7,3091.7,3091.7,3091.7,99.7,3091.7,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,82,80,78,79,18,20,22,21,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,77,37.111,30.233,1.684,1.745,45.000,56.250,23.6,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.5,35,No,No,37,No,No,0.0,0.0,0.0,0.000,0.000,5479,9267,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.081,1110.6,1252.8,999.8,97.0,80.0,0.0,1.0,3.9,98.4,80,54,31,8.0,11.651,36.828,89.5,684.893,4.8,999,53,0.048,0.024,0,0,0,0.000,0.0,
17.2.2017,21:56:22.965,6611,2770,70.4,5513,2589,68.0,2.5,1.113,1.111,1.122,1.107,3094.0,3094.0,3094.0,3094.0,99.8,3094.0,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,82,79,78,79,18,21,22,21,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,76,37.080,30.216,1.686,1.744,45.000,56.250,23.8,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.5,35,No,No,37,No,No,0.0,1.3,1.3,0.000,0.105,5479,9267,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.075,1097.1,1252.8,988.2,96.0,78.0,0.0,1.0,3.9,97.6,80,54,31,8.0,11.654,36.806,89.4,685.066,4.8,999,53,0.117,0.098,0,0,0,0.000,0.0,
17.2.2017,21:56:25.169,6611,2771,70.4,5513,2589,68.0,2.5,1.126,1.112,1.120,1.119,3090.9,3090.9,3090.9,3090.9,99.7,3090.9,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,80,79,80,19,20,21,20,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,81,77,37.076,30.190,1.693,1.745,45.000,56.250,23.4,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.5,35,No,No,37,No,No,0.0,0.1,0.1,0.000,0.035,5479,9267,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.075,1097.1,1252.8,988.2,96.0,79.0,0.0,1.0,3.9,98.2,80,54,31,2.5,11.646,36.796,89.4,685.454,4.8,999,53,0.088,0.073,0,0,0,0.000,0.0,
17.2.2017,21:56:27.379,6610,2771,70.4,5513,2589,68.0,2.5,1.112,1.118,1.117,1.115,3092.4,3092.4,3092.4,3092.4,99.8,3092.4,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,80,78,80,19,20,22,20,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,77,37.035,30.180,1.662,1.745,45.000,56.250,23.6,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.0,35,No,No,37,No,No,0.0,0.0,0.0,0.000,0.002,5479,9267,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.075,1097.1,1252.8,988.2,96.0,79.0,0.0,1.0,3.9,98.1,80,54,31,8.0,11.653,36.785,89.4,685.012,4.8,999,53,0.024,0.057,0,0,0,0.000,0.0,
17.2.2017,21:56:29.585,6610,2771,70.4,5513,2589,68.0,2.5,1.107,1.121,1.120,1.118,3091.7,3091.7,3091.7,3091.7,99.7,3091.7,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,82,81,79,80,18,19,21,20,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,77,37.009,30.173,1.650,1.744,45.000,56.250,23.3,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.5,35,No,No,37,No,No,0.0,0.1,0.1,0.000,0.002,5479,9267,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.081,1110.6,1252.8,999.8,96.0,79.0,0.0,1.0,3.9,97.1,80,54,31,8.0,11.645,36.763,89.3,685.487,4.8,999,53,0.406,0.604,0,0,0,0.000,0.0,
17.2.2017,21:56:31.796,6610,2771,70.4,5513,2589,68.0,2.5,1.114,1.115,1.124,1.114,3092.4,3092.4,3092.4,3092.4,99.8,3092.4,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,82,80,78,81,18,20,22,19,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,77,37.023,30.118,1.725,1.743,45.000,56.250,23.8,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.5,35,No,No,37,No,No,0.0,0.0,0.0,0.000,0.000,5479,9267,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.075,1097.1,1252.8,988.2,96.0,79.0,0.0,1.0,3.9,98.3,80,54,31,8.0,11.648,36.752,89.3,685.044,4.8,999,53,0.029,0.024,0,0,0,0.000,0.0,
17.2.2017,21:56:34.001,6610,2772,70.4,5513,2589,68.0,2.5,1.112,1.112,1.111,1.115,3092.4,3092.4,3092.4,3092.4,99.8,3092.4,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,81,82,79,80,19,18,21,20,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,77,36.982,30.107,1.674,1.744,45.000,56.250,23.3,146,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,36,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,56.5,35,No,No,37,No,No,0.0,0.2,0.2,0.000,0.049,5479,9267,0.0,0.0,0.0,0.000,0.000,1167,83,78,78,1.075,1097.1,1252.8,988.2,96.0,79.0,0.0,1.0,3.9,97.4,80,54,31,8.0,11.640,36.731,89.3,684.785,4.8,999,53,0.029,0.024,0,0,0,0.000,0.0,
